image_name,tag
train_16050,5
train_16051,5
train_16052,5
train_16053,5
train_16054,0
train_16055,2
train_16056,5
train_16057,5
train_16058,11
train_16059,6
train_16060,0
train_16061,0
train_16062,5
train_16063,11
train_16064,0
train_16065,5
train_16066,5
train_16067,5
train_16068,5
train_16069,5
train_16070,5
train_16071,5
train_16072,5
train_16073,5
train_16074,5
train_16075,0
train_16076,5
train_16077,10
train_16078,0
train_16079,5
train_16080,5
train_16081,11
train_16082,5
train_16083,6
train_16084,5
train_16085,0
train_16086,5
train_16087,0
train_16088,5
train_16089,5
train_16090,5
train_16091,11
train_16092,0
train_16093,11
train_16094,6
train_16095,0
train_16096,5
train_16097,0
train_16098,0
train_16099,11
train_16100,10
train_16101,5
train_16102,5
train_16103,5
train_16104,5
train_16105,11
train_16106,5
train_16107,0
train_16108,0
train_16109,11
train_16110,11
train_16111,0
train_16112,6
train_16113,5
train_16114,5
train_16115,1
train_16116,0
train_16117,5
train_16118,5
train_16119,5
train_16120,5
train_16121,5
train_16122,0
train_16123,11
train_16124,11
train_16125,11
train_16126,5
train_16127,0
train_16128,0
train_16129,5
train_16130,11
train_16131,5
train_16132,0
train_16133,11
train_16134,5
train_16135,5
train_16136,0
train_16137,5
train_16138,5
train_16139,5
train_16140,5
train_16141,10
train_16142,5
train_16143,0
train_16144,5
train_16145,0
train_16146,0
train_16147,5
train_16148,11
train_16149,5
train_16150,0
train_16151,5
train_16152,5
train_16153,5
train_16154,5
train_16155,0
train_16156,0
train_16157,6
train_16158,0
train_16159,0
train_16160,5
train_16161,5
train_16162,5
train_16163,0
train_16164,5
train_16165,0
train_16166,0
train_16167,5
train_16168,11
train_16169,2
train_16170,5
train_16171,5
train_16172,5
train_16173,5
train_16174,11
train_16175,0
train_16176,5
train_16177,11
train_16178,5
train_16179,5
train_16180,5
train_16181,0
train_16182,5
train_16183,5
train_16184,5
train_16185,0
train_16186,5
train_16187,10
train_16188,6
train_16189,5
train_16190,0
train_16191,5
train_16192,0
train_16193,0
train_16194,5
train_16195,6
train_16196,5
train_16197,0
train_16198,5
train_16199,6
train_16200,5
train_16201,5
train_16202,10
train_16203,2
train_16204,5
train_16205,5
train_16206,5
train_16207,5
train_16208,0
train_16209,10
train_16210,5
train_16211,5
train_16212,10
train_16213,6
train_16214,5
train_16215,5
train_16216,0
train_16217,5
train_16218,0
train_16219,0
train_16220,5
train_16221,5
train_16222,5
train_16223,5
train_16224,5
train_16225,5
train_16226,5
train_16227,5
train_16228,10
train_16229,5
train_16230,5
train_16231,5
train_16232,5
train_16233,5
train_16234,5
train_16235,5
train_16236,10
train_16237,5
train_16238,0
train_16239,5
train_16240,6
train_16241,5
train_16242,10
train_16243,0
train_16244,0
train_16245,10
train_16246,11
train_16247,0
train_16248,5
train_16249,0
train_16250,0
train_16251,6
train_16252,0
train_16253,6
train_16254,5
train_16255,0
train_16256,5
train_16257,5
train_16258,5
train_16259,0
train_16260,0
train_16261,0
train_16262,0
train_16263,5
train_16264,5
train_16265,0
train_16266,10
train_16267,0
train_16268,5
train_16269,5
train_16270,5
train_16271,5
train_16272,5
train_16273,0
train_16274,0
train_16275,5
train_16276,0
train_16277,5
train_16278,0
train_16279,10
train_16280,0
train_16281,5
train_16282,10
train_16283,5
train_16284,5
train_16285,5
train_16286,0
train_16287,11
train_16288,5
train_16289,5
train_16290,0
train_16291,5
train_16292,0
train_16293,5
train_16294,5
train_16295,0
train_16296,5
train_16297,5
train_16298,5
train_16299,0
train_16300,0
train_16301,10
train_16302,0
train_16303,11
train_16304,5
train_16305,0
train_16306,5
train_16307,0
train_16308,11
train_16309,0
train_16310,5
train_16311,5
train_16312,11
train_16313,5
train_16314,5
train_16315,11
train_16316,5
train_16317,0
train_16318,5
train_16319,5
train_16320,11
train_16321,6
train_16322,0
train_16323,0
train_16324,5
train_16325,6
train_16326,0
train_16327,0
train_16328,5
train_16329,5
train_16330,0
train_16331,11
train_16332,5
train_16333,0
train_16334,0
train_16335,5
train_16336,5
train_16337,5
train_16338,5
train_16339,11
train_16340,0
train_16341,0
train_16342,5
train_16343,5
train_16344,11
train_16345,5
train_16346,5
train_16347,0
train_16348,11
train_16349,0
train_16350,5
train_16351,11
train_16352,0
train_16353,5
train_16354,0
train_16355,5
train_16356,5
train_16357,0
train_16358,0
train_16359,0
train_16360,5
train_16361,5
train_16362,0
train_16363,0
train_16364,5
train_16365,0
train_16366,3
train_16367,0
train_16368,0
train_16369,0
train_16370,0
train_16371,5
train_16372,5
train_16373,5
train_16374,5
train_16375,0
train_16376,0
train_16377,5
train_16378,10
train_16379,5
train_16380,5
train_16381,5
train_16382,0
train_16383,5
train_16384,0
train_16385,5
train_16386,5
train_16387,6
train_16388,5
train_16389,5
train_16390,5
train_16391,0
train_16392,5
train_16393,0
train_16394,0
train_16395,5
train_16396,10
train_16397,6
train_16398,5
train_16399,5
train_16400,0
train_16401,0
train_16402,5
train_16403,5
train_16404,11
train_16405,5
train_16406,0
train_16407,5
train_16408,11
train_16409,5
train_16410,5
train_16411,5
train_16412,5
train_16413,0
train_16414,10
train_16415,5
train_16416,11
train_16417,11
train_16418,6
train_16419,0
train_16420,5
train_16421,5
train_16422,5
train_16423,0
train_16424,5
train_16425,5
train_16426,0
train_16427,5
train_16428,5
train_16429,5
train_16430,5
train_16431,5
train_16432,5
train_16433,5
train_16434,5
train_16435,11
train_16436,0
train_16437,5
train_16438,5
train_16439,0
train_16440,11
train_16441,11
train_16442,0
train_16443,0
train_16444,5
train_16445,5
train_16446,0
train_16447,10
train_16448,0
train_16449,0
train_16450,0
train_16451,5
train_16452,0
train_16453,1
train_16454,11
train_16455,0
train_16456,5
train_16457,5
train_16458,0
train_16459,0
train_16460,0
train_16461,5
train_16462,0
train_16463,11
train_16464,0
train_16465,5
train_16466,8
train_16467,0
train_16468,5
train_16469,0
train_16470,5
train_16471,11
train_16472,0
train_16473,5
train_16474,5
train_16475,0
train_16476,5
train_16477,5
train_16478,0
train_16479,5
train_16480,5
train_16481,11
train_16482,0
train_16483,5
train_16484,5
train_16485,5
train_16486,6
train_16487,11
train_16488,0
train_16489,11
train_16490,1
train_16491,0
train_16492,0
train_16493,11
train_16494,0
train_16495,5
train_16496,5
train_16497,0
train_16498,0
train_16499,5
train_16500,0
train_16501,5
train_16502,10
train_16503,5
train_16504,5
train_16505,0
train_16506,0
train_16507,5
train_16508,5
train_16509,5
train_16510,5
train_16511,0
train_16512,10
train_16513,5
train_16514,11
train_16515,3
train_16516,5
train_16517,5
train_16518,5
train_16519,0
train_16520,11
train_16521,5
train_16522,5
train_16523,0
train_16524,0
train_16525,5
train_16526,11
train_16527,5
train_16528,11
train_16529,5
train_16530,11
train_16531,6
train_16532,0
train_16533,2
train_16534,0
train_16535,5
train_16536,11
train_16537,5
train_16538,0
train_16539,0
train_16540,11
train_16541,5
train_16542,5
train_16543,11
train_16544,5
train_16545,0
train_16546,0
train_16547,7
train_16548,5
train_16549,5
train_16550,5
train_16551,6
train_16552,5
train_16553,0
train_16554,5
train_16555,5
train_16556,0
train_16557,5
train_16558,5
train_16559,0
train_16560,2
train_16561,11
train_16562,11
train_16563,5
train_16564,0
train_16565,5
train_16566,10
train_16567,6
train_16568,5
train_16569,0
train_16570,5
train_16571,5
train_16572,11
train_16573,0
train_16574,0
train_16575,6
train_16576,5
train_16577,5
train_16578,0
train_16579,0
train_16580,5
train_16581,0
train_16582,0
train_16583,5
train_16584,5
train_16585,5
train_16586,0
train_16587,5
train_16588,11
train_16589,5
train_16590,5
train_16591,5
train_16592,5
train_16593,11
train_16594,5
train_16595,0
train_16596,5
train_16597,11
train_16598,5
train_16599,5
train_16600,5
train_16601,5
train_16602,5
train_16603,5
train_16604,6
train_16605,5
train_16606,6
train_16607,5
train_16608,0
train_16609,5
train_16610,5
train_16611,11
train_16612,0
train_16613,5
train_16614,11
train_16615,11
train_16616,0
train_16617,5
train_16618,5
train_16619,0
train_16620,5
train_16621,5
train_16622,0
train_16623,5
train_16624,0
train_16625,0
train_16626,5
train_16627,5
train_16628,6
train_16629,5
train_16630,5
train_16631,5
train_16632,0
train_16633,5
train_16634,5
train_16635,0
train_16636,5
train_16637,5
train_16638,5
train_16639,5
train_16640,5
train_16641,5
train_16642,5
train_16643,0
train_16644,6
train_16645,0
train_16646,5
train_16647,0
train_16648,11
train_16649,5
train_16650,5
train_16651,0
train_16652,0
train_16653,5
train_16654,10
train_16655,5
train_16656,0
train_16657,0
train_16658,0
train_16659,6
train_16660,0
train_16661,6
train_16662,0
train_16663,0
train_16664,0
train_16665,0
train_16666,5
train_16667,5
train_16668,5
train_16669,10
train_16670,0
train_16671,5
train_16672,0
train_16673,11
train_16674,10
train_16675,5
train_16676,0
train_16677,5
train_16678,5
train_16679,10
train_16680,0
train_16681,5
train_16682,10
train_16683,0
train_16684,5
train_16685,10
train_16686,5
train_16687,0
train_16688,0
train_16689,10
train_16690,5
train_16691,5
train_16692,11
train_16693,6
train_16694,0
train_16695,5
train_16696,11
train_16697,10
train_16698,0
train_16699,5
train_16700,5
train_16701,5
train_16702,5
train_16703,10
train_16704,0
train_16705,11
train_16706,5
train_16707,11
train_16708,0
train_16709,11
train_16710,5
train_16711,5
train_16712,10
train_16713,0
train_16714,5
train_16715,0
train_16716,0
train_16717,0
train_16718,5
train_16719,0
train_16720,0
train_16721,5
train_16722,0
train_16723,0
train_16724,0
train_16725,1
train_16726,5
train_16727,5
train_16728,5
train_16729,5
train_16730,5
train_16731,5
train_16732,5
train_16733,0
train_16734,5
train_16735,6
train_16736,10
train_16737,0
train_16738,0
train_16739,0
train_16740,0
train_16741,5
train_16742,5
train_16743,0
train_16744,5
train_16745,0
train_16746,0
train_16747,0
train_16748,0
train_16749,0
train_16750,5
train_16751,5
train_16752,11
train_16753,5
train_16754,0
train_16755,0
train_16756,5
train_16757,5
train_16758,5
train_16759,0
train_16760,0
train_16761,0
train_16762,5
train_16763,0
train_16764,0
train_16765,0
train_16766,6
train_16767,0
train_16768,5
train_16769,5
train_16770,10
train_16771,11
train_16772,0
train_16773,0
train_16774,5
train_16775,5
train_16776,5
train_16777,5
train_16778,0
train_16779,10
train_16780,10
train_16781,11
train_16782,5
train_16783,0
train_16784,5
train_16785,5
train_16786,5
train_16787,6
train_16788,5
train_16789,5
train_16790,11
train_16791,5
train_16792,0
train_16793,0
train_16794,5
train_16795,5
train_16796,1
train_16797,5
train_16798,10
train_16799,11
train_16800,5
train_16801,5
train_16802,5
train_16803,5
train_16804,11
train_16805,0
train_16806,5
train_16807,0
train_16808,0
train_16809,5
train_16810,11
train_16811,11
train_16812,5
train_16813,5
train_16814,5
train_16815,10
train_16816,5
train_16817,5
train_16818,0
train_16819,0
train_16820,5
train_16821,5
train_16822,5
train_16823,11
train_16824,0
train_16825,5
train_16826,5
train_16827,5
train_16828,0
train_16829,0
train_16830,0
train_16831,5
train_16832,5
train_16833,0
train_16834,5
train_16835,11
train_16836,5
train_16837,0
train_16838,2
train_16839,5
train_16840,5
train_16841,5
train_16842,10
train_16843,0
train_16844,6
train_16845,11
train_16846,0
train_16847,5
train_16848,0
train_16849,5
train_16850,5
train_16851,5
train_16852,0
train_16853,5
train_16854,5
train_16855,11
train_16856,0
train_16857,11
train_16858,0
train_16859,5
train_16860,11
train_16861,0
train_16862,5
train_16863,5
train_16864,5
train_16865,6
train_16866,0
train_16867,10
train_16868,2
train_16869,5
train_16870,0
train_16871,11
train_16872,6
train_16873,0
train_16874,5
train_16875,0
train_16876,5
train_16877,0
train_16878,5
train_16879,5
train_16880,10
train_16881,11
train_16882,5
train_16883,5
train_16884,11
train_16885,11
train_16886,11
train_16887,6
train_16888,5
train_16889,5
train_16890,6
train_16891,11
train_16892,6
train_16893,5
train_16894,0
train_16895,0
train_16896,0
train_16897,5
train_16898,0
train_16899,5
train_16900,0
train_16901,6
train_16902,6
train_16903,0
train_16904,5
train_16905,0
train_16906,10
train_16907,0
train_16908,5
train_16909,0
train_16910,10
train_16911,5
train_16912,5
train_16913,0
train_16914,5
train_16915,6
train_16916,0
train_16917,5
train_16918,0
train_16919,0
train_16920,0
train_16921,10
train_16922,5
train_16923,5
train_16924,0
train_16925,5
train_16926,2
train_16927,6
train_16928,10
train_16929,0
train_16930,11
train_16931,5
train_16932,0
train_16933,5
train_16934,5
train_16935,6
train_16936,5
train_16937,5
train_16938,5
train_16939,0
train_16940,0
train_16941,0
train_16942,5
train_16943,5
train_16944,5
train_16945,5
train_16946,11
train_16947,6
train_16948,0
train_16949,5
train_16950,0
train_16951,5
train_16952,5
train_16953,5
train_16954,5
train_16955,0
train_16956,5
train_16957,5
train_16958,0
train_16959,5
train_16960,11
train_16961,0
train_16962,0
train_16963,5
train_16964,6
train_16965,5
train_16966,0
train_16967,5
train_16968,5
train_16969,5
train_16970,0
train_16971,5
train_16972,0
train_16973,10
train_16974,0
train_16975,5
train_16976,0
train_16977,10
train_16978,0
train_16979,10
train_16980,0
train_16981,5
train_16982,5
train_16983,0
train_16984,5
train_16985,1
train_16986,5
train_16987,11
train_16988,0
train_16989,6
train_16990,0
train_16991,5
train_16992,0
train_16993,5
train_16994,0
train_16995,5
train_16996,5
train_16997,6
train_16998,0
train_16999,5
train_17000,5
train_17001,5
train_17002,11
train_17003,5
train_17004,11
train_17005,1
train_17006,5
train_17007,9
train_17008,0
train_17009,6
train_17010,5
train_17011,11
train_17012,5
train_17013,0
train_17014,5
train_17015,5
train_17016,6
train_17017,5
train_17018,5
train_17019,11
train_17020,5
train_17021,11
train_17022,5
train_17023,5
train_17024,5
train_17025,0
train_17026,11
train_17027,0
train_17028,0
train_17029,5
train_17030,8
train_17031,5
train_17032,5
train_17033,6
train_17034,10
train_17035,5
train_17036,1
train_17037,11
train_17038,5
train_17039,0
train_17040,10
train_17041,5
train_17042,11
train_17043,5
train_17044,5
train_17045,0
train_17046,5
train_17047,11
train_17048,11
train_17049,0
train_17050,5
train_17051,5
train_17052,2
train_17053,0
train_17054,5
train_17055,5
train_17056,0
train_17057,0
train_17058,0
train_17059,5
train_17060,5
train_17061,5
train_17062,0
train_17063,0
train_17064,5
train_17065,0
train_17066,5
train_17067,6
train_17068,5
train_17069,5
train_17070,5
train_17071,5
train_17072,0
train_17073,2
train_17074,5
train_17075,5
train_17076,5
train_17077,5
train_17078,5
train_17079,0
train_17080,0
train_17081,10
train_17082,5
train_17083,6
train_17084,0
train_17085,5
train_17086,6
train_17087,5
train_17088,0
train_17089,5
train_17090,5
train_17091,5
train_17092,0
train_17093,0
train_17094,0
train_17095,0
train_17096,5
train_17097,0
train_17098,0
train_17099,5
train_17100,5
train_17101,11
train_17102,0
train_17103,0
train_17104,5
train_17105,4
train_17106,5
train_17107,6
train_17108,0
train_17109,5
train_17110,11
train_17111,5
train_17112,0
train_17113,10
train_17114,5
train_17115,0
train_17116,5
train_17117,0
train_17118,0
train_17119,5
train_17120,0
train_17121,5
train_17122,0
train_17123,5
train_17124,11
train_17125,0
train_17126,5
train_17127,0
train_17128,1
train_17129,5
train_17130,10
train_17131,6
train_17132,5
train_17133,5
train_17134,0
train_17135,5
train_17136,6
train_17137,5
train_17138,0
train_17139,5
train_17140,5
train_17141,6
train_17142,0
train_17143,0
train_17144,11
train_17145,0
train_17146,5
train_17147,5
train_17148,2
train_17149,0
train_17150,0
train_17151,5
train_17152,5
train_17153,5
train_17154,5
train_17155,0
train_17156,11
train_17157,5
train_17158,5
train_17159,0
train_17160,5
train_17161,5
train_17162,11
train_17163,0
train_17164,5
train_17165,5
train_17166,0
train_17167,0
train_17168,5
train_17169,0
train_17170,5
train_17171,5
train_17172,5
train_17173,8
train_17174,5
train_17175,5
train_17176,5
train_17177,5
train_17178,5
train_17179,5
train_17180,0
train_17181,10
train_17182,6
train_17183,5
train_17184,5
train_17185,5
train_17186,5
train_17187,5
train_17188,5
train_17189,0
train_17190,11
train_17191,0
train_17192,11
train_17193,0
train_17194,0
train_17195,0
train_17196,0
train_17197,5
train_17198,0
train_17199,5
train_17200,6
train_17201,5
train_17202,0
train_17203,5
train_17204,0
train_17205,2
train_17206,5
train_17207,0
train_17208,0
train_17209,5
train_17210,5
train_17211,5
train_17212,10
train_17213,5
train_17214,5
train_17215,5
train_17216,5
train_17217,5
train_17218,5
train_17219,11
train_17220,5
train_17221,5
train_17222,6
train_17223,5
train_17224,5
train_17225,0
train_17226,10
train_17227,5
train_17228,5
train_17229,0
train_17230,0
train_17231,5
train_17232,5
train_17233,2
train_17234,0
train_17235,11
train_17236,11
train_17237,6
train_17238,5
train_17239,5
train_17240,5
train_17241,11
train_17242,5
train_17243,5
train_17244,5
train_17245,5
train_17246,5
train_17247,10
train_17248,0
train_17249,5
train_17250,5
train_17251,5
train_17252,5
train_17253,6
train_17254,5
train_17255,0
train_17256,0
train_17257,11
train_17258,5
train_17259,5
train_17260,5
train_17261,0
train_17262,11
train_17263,10
train_17264,0
train_17265,11
train_17266,10
train_17267,5
train_17268,0
train_17269,6
train_17270,5
train_17271,5
train_17272,0
train_17273,5
train_17274,5
train_17275,0
train_17276,0
train_17277,11
train_17278,1
train_17279,6
train_17280,10
train_17281,5
train_17282,0
train_17283,5
train_17284,11
train_17285,0
train_17286,0
train_17287,11
train_17288,10
train_17289,5
train_17290,0
train_17291,5
train_17292,0
train_17293,5
train_17294,5
train_17295,10
train_17296,5
train_17297,7
train_17298,5
train_17299,5
train_17300,5
train_17301,6
train_17302,11
train_17303,0
train_17304,0
train_17305,5
train_17306,5
train_17307,5
train_17308,0
train_17309,11
train_17310,11
train_17311,0
train_17312,0
train_17313,0
train_17314,5
train_17315,5
train_17316,5
train_17317,5
train_17318,0
train_17319,5
train_17320,5
train_17321,0
train_17322,5
train_17323,0
train_17324,6
train_17325,5
train_17326,5
train_17327,5
train_17328,5
train_17329,5
train_17330,0
train_17331,5
train_17332,10
train_17333,5
train_17334,5
train_17335,0
train_17336,0
train_17337,0
train_17338,0
train_17339,5
train_17340,0
train_17341,11
train_17342,5
train_17343,0
train_17344,0
train_17345,5
train_17346,11
train_17347,5
train_17348,10
train_17349,11
train_17350,0
train_17351,5
train_17352,0
train_17353,3
train_17354,0
train_17355,0
train_17356,0
train_17357,6
train_17358,0
train_17359,5
train_17360,5
train_17361,0
train_17362,0
train_17363,0
train_17364,5
train_17365,5
train_17366,11
train_17367,5
train_17368,5
train_17369,5
train_17370,0
train_17371,5
train_17372,0
train_17373,5
train_17374,5
train_17375,5
train_17376,5
train_17377,0
train_17378,5
train_17379,5
train_17380,5
train_17381,11
train_17382,0
train_17383,0
train_17384,10
train_17385,5
train_17386,5
train_17387,0
train_17388,5
train_17389,8
train_17390,5
train_17391,5
train_17392,5
train_17393,11
train_17394,5
train_17395,11
train_17396,5
train_17397,5
train_17398,11
train_17399,5
train_17400,5
train_17401,0
train_17402,0
train_17403,0
train_17404,5
train_17405,11
train_17406,6
train_17407,5
train_17408,0
train_17409,0
train_17410,0
train_17411,5
train_17412,0
train_17413,11
train_17414,0
train_17415,5
train_17416,0
train_17417,0
train_17418,5
train_17419,0
train_17420,5
train_17421,0
train_17422,6
train_17423,5
train_17424,10
train_17425,5
train_17426,11
train_17427,11
train_17428,0
train_17429,0
train_17430,0
train_17431,5
train_17432,5
train_17433,5
train_17434,0
train_17435,5
train_17436,5
train_17437,5
train_17438,5
train_17439,0
train_17440,0
train_17441,5
train_17442,5
train_17443,5
train_17444,5
train_17445,11
train_17446,0
train_17447,0
train_17448,5
train_17449,5
train_17450,5
train_17451,5
train_17452,0
train_17453,0
train_17454,0
train_17455,0
train_17456,0
train_17457,5
train_17458,0
train_17459,0
train_17460,5
train_17461,5
train_17462,0
train_17463,5
train_17464,0
train_17465,5
train_17466,5
train_17467,5
train_17468,11
train_17469,10
train_17470,0
train_17471,11
train_17472,5
train_17473,10
train_17474,5
train_17475,0
train_17476,11
train_17477,5
train_17478,5
train_17479,5
train_17480,5
train_17481,5
train_17482,11
train_17483,0
train_17484,5
train_17485,0
train_17486,11
train_17487,5
train_17488,0
train_17489,0
train_17490,5
train_17491,0
train_17492,0
train_17493,11
train_17494,5
train_17495,5
train_17496,5
train_17497,0
train_17498,5
train_17499,0
train_17500,5
train_17501,0
train_17502,0
train_17503,5
train_17504,6
train_17505,6
train_17506,0
train_17507,5
train_17508,5
train_17509,5
train_17510,5
train_17511,0
train_17512,0
train_17513,6
train_17514,0
train_17515,5
train_17516,0
train_17517,5
train_17518,0
train_17519,5
train_17520,0
train_17521,0
train_17522,11
train_17523,5
train_17524,11
train_17525,5
train_17526,0
train_17527,0
train_17528,5
train_17529,5
train_17530,0
train_17531,0
train_17532,0
train_17533,11
train_17534,0
train_17535,5
train_17536,5
train_17537,0
train_17538,5
train_17539,0
train_17540,0
train_17541,5
train_17542,11
train_17543,2
train_17544,5
train_17545,0
train_17546,5
train_17547,5
train_17548,5
train_17549,6
train_17550,5
train_17551,5
train_17552,6
train_17553,11
train_17554,2
train_17555,5
train_17556,6
train_17557,0
train_17558,5
train_17559,0
train_17560,5
train_17561,5
train_17562,5
train_17563,0
train_17564,0
train_17565,6
train_17566,5
train_17567,5
train_17568,5
train_17569,6
train_17570,0
train_17571,0
train_17572,0
train_17573,5
train_17574,5
train_17575,5
train_17576,5
train_17577,0
train_17578,5
train_17579,0
train_17580,5
train_17581,5
train_17582,5
train_17583,11
train_17584,6
train_17585,10
train_17586,11
train_17587,5
train_17588,5
train_17589,5
train_17590,11
train_17591,5
train_17592,5
train_17593,10
train_17594,10
train_17595,5
train_17596,0
train_17597,6
train_17598,5
train_17599,5
train_17600,0
train_17601,0
train_17602,0
train_17603,10
train_17604,5
train_17605,0
train_17606,11
train_17607,0
train_17608,0
train_17609,0
train_17610,6
train_17611,0
train_17612,10
train_17613,0
train_17614,10
train_17615,6
train_17616,5
train_17617,5
train_17618,5
train_17619,0
train_17620,5
train_17621,0
train_17622,6
train_17623,5
train_17624,5
train_17625,9
train_17626,0
train_17627,0
train_17628,0
train_17629,5
train_17630,5
train_17631,5
train_17632,0
train_17633,5
train_17634,0
train_17635,0
train_17636,0
train_17637,2
train_17638,11
train_17639,0
train_17640,0
train_17641,0
train_17642,0
train_17643,6
train_17644,0
train_17645,2
train_17646,0
train_17647,5
train_17648,5
train_17649,5
train_17650,0
train_17651,5
train_17652,0
train_17653,0
train_17654,5
train_17655,11
train_17656,0
train_17657,5
train_17658,10
train_17659,5
train_17660,10
train_17661,11
train_17662,6
train_17663,10
train_17664,5
train_17665,4
train_17666,0
train_17667,0
train_17668,5
train_17669,5
train_17670,5
train_17671,5
train_17672,5
train_17673,0
train_17674,0
train_17675,5
train_17676,5
train_17677,0
train_17678,5
train_17679,5
train_17680,5
train_17681,0
train_17682,5
train_17683,0
train_17684,0
train_17685,5
train_17686,0
train_17687,0
train_17688,0
train_17689,11
train_17690,5
train_17691,5
train_17692,5
train_17693,0
train_17694,5
train_17695,0
train_17696,0
train_17697,5
train_17698,5
train_17699,6
train_17700,11
train_17701,11
train_17702,6
train_17703,11
train_17704,10
train_17705,10
train_17706,10
train_17707,0
train_17708,5
train_17709,5
train_17710,5
train_17711,0
train_17712,0
train_17713,5
train_17714,11
train_17715,0
train_17716,0
train_17717,5
train_17718,0
train_17719,0
train_17720,0
train_17721,5
train_17722,6
train_17723,11
train_17724,5
train_17725,5
train_17726,0
train_17727,11
train_17728,10
train_17729,5
train_17730,5
train_17731,0
train_17732,5
train_17733,5
train_17734,11
train_17735,0
train_17736,11
train_17737,5
train_17738,11
train_17739,5
train_17740,5
train_17741,5
train_17742,5
train_17743,0
train_17744,5
train_17745,0
train_17746,0
train_17747,11
train_17748,9
train_17749,0
train_17750,0
train_17751,5
train_17752,5
train_17753,11
train_17754,5
train_17755,0
train_17756,5
train_17757,0
train_17758,0
train_17759,5
train_17760,0
train_17761,11
train_17762,6
train_17763,10
train_17764,11
train_17765,10
train_17766,0
train_17767,5
train_17768,5
train_17769,6
train_17770,5
train_17771,0
train_17772,0
train_17773,0
train_17774,5
train_17775,5
train_17776,10
train_17777,5
train_17778,11
train_17779,5
train_17780,11
train_17781,0
train_17782,0
train_17783,1
train_17784,5
train_17785,0
train_17786,0
train_17787,11
train_17788,0
train_17789,5
train_17790,5
train_17791,5
train_17792,5
train_17793,0
train_17794,6
train_17795,5
train_17796,0
train_17797,6
train_17798,5
train_17799,9
train_17800,5
train_17801,11
train_17802,5
train_17803,5
train_17804,5
train_17805,5
train_17806,0
train_17807,0
train_17808,0
train_17809,5
train_17810,11
train_17811,11
train_17812,5
train_17813,5
train_17814,6
train_17815,5
train_17816,0
train_17817,0
train_17818,5
train_17819,2
train_17820,5
train_17821,11
train_17822,11
train_17823,5
train_17824,11
train_17825,5
train_17826,5
train_17827,0
train_17828,5
train_17829,0
train_17830,5
train_17831,0
train_17832,5
train_17833,0
train_17834,5
train_17835,5
train_17836,0
train_17837,0
train_17838,1
train_17839,5
train_17840,5
train_17841,5
train_17842,5
train_17843,0
train_17844,0
train_17845,0
train_17846,5
train_17847,5
train_17848,0
train_17849,5
train_17850,0
train_17851,2
train_17852,5
train_17853,5
train_17854,9
train_17855,5
train_17856,10
train_17857,11
train_17858,0
train_17859,0
train_17860,5
train_17861,0
train_17862,5
train_17863,0
train_17864,0
train_17865,5
train_17866,0
train_17867,5
train_17868,0
train_17869,5
train_17870,5
train_17871,2
train_17872,11
train_17873,5
train_17874,5
train_17875,5
train_17876,0
train_17877,0
train_17878,5
train_17879,11
train_17880,5
train_17881,0
train_17882,5
train_17883,0
train_17884,11
train_17885,5
train_17886,5
train_17887,11
train_17888,5
train_17889,7
train_17890,5
train_17891,11
train_17892,5
train_17893,5
train_17894,11
train_17895,5
train_17896,5
train_17897,6
train_17898,0
train_17899,11
train_17900,6
train_17901,6
train_17902,5
train_17903,5
train_17904,5
train_17905,0
train_17906,5
train_17907,5
train_17908,5
train_17909,11
train_17910,0
train_17911,5
train_17912,0
train_17913,0
train_17914,5
train_17915,11
train_17916,0
train_17917,5
train_17918,5
train_17919,0
train_17920,5
train_17921,0
train_17922,5
train_17923,5
train_17924,11
train_17925,5
train_17926,5
train_17927,5
train_17928,10
train_17929,0
train_17930,0
train_17931,5
train_17932,0
train_17933,11
train_17934,11
train_17935,6
train_17936,5
train_17937,5
train_17938,5
train_17939,0
train_17940,0
train_17941,5
train_17942,5
train_17943,5
train_17944,10
train_17945,0
train_17946,5
train_17947,5
train_17948,1
train_17949,5
train_17950,0
train_17951,11
train_17952,11
train_17953,5
train_17954,5
train_17955,5
train_17956,10
train_17957,0
train_17958,5
train_17959,2
train_17960,5
train_17961,9
train_17962,5
train_17963,5
train_17964,0
train_17965,11
train_17966,0
train_17967,11
train_17968,5
train_17969,5
train_17970,5
train_17971,8
train_17972,5
train_17973,0
train_17974,5
train_17975,0
train_17976,8
train_17977,0
train_17978,5
train_17979,0
train_17980,0
train_17981,5
train_17982,5
train_17983,10
train_17984,0
train_17985,5
train_17986,0
train_17987,0
train_17988,11
train_17989,0
train_17990,0
train_17991,5
train_17992,9
train_17993,10
train_17994,10
train_17995,5
train_17996,0
train_17997,5
train_17998,0
train_17999,5
train_18000,0
train_18001,5
train_18002,0
train_18003,5
train_18004,1
train_18005,5
train_18006,3
train_18007,5
train_18008,0
train_18009,5
train_18010,5
train_18011,5
train_18012,2
train_18013,0
train_18014,5
train_18015,5
train_18016,5
train_18017,11
train_18018,0
train_18019,10
train_18020,5
train_18021,0
train_18022,10
train_18023,0
train_18024,5
train_18025,0
train_18026,5
train_18027,5
train_18028,0
train_18029,5
train_18030,5
train_18031,0
train_18032,5
train_18033,5
train_18034,5
train_18035,11
train_18036,0
train_18037,5
train_18038,5
train_18039,11
train_18040,5
train_18041,11
train_18042,5
train_18043,0
train_18044,0
train_18045,11
train_18046,5
train_18047,10
train_18048,5
